ctrl,m2,m1,m3,sim_time,log_time
0,46682.0,145783.0,96139.0,657.67,2021-04-08 10:41:52
0,46730.0,145628.0,95909.0,658.25,2021-04-08 10:48:01
0,46715.0,145598.0,95838.0,658.76,2021-04-08 10:53:54
0,46824.0,145533.0,95782.0,659.3,2021-04-08 10:59:46
0,46950.0,145360.0,95766.0,659.83,2021-04-08 11:05:38
0,46548.0,145706.0,95713.0,660.39,2021-04-08 11:12:17
0,46560.0,145791.0,95794.0,660.94,2021-04-08 11:18:11
0,46331.0,146034.0,95827.0,661.51,2021-04-08 11:24:06
0,46629.0,145902.0,95897.0,662.08,2021-04-08 11:30:19
0,46837.0,145795.0,95870.0,662.65,2021-04-08 11:36:20
0,47092.0,145655.0,95858.0,663.24,2021-04-08 11:42:14
0,47404.0,145534.0,95894.0,663.82,2021-04-08 11:48:20
0,47595.0,145377.0,96010.0,664.38,2021-04-08 11:54:34
0,47519.0,145481.0,96069.0,665.0,2021-04-08 12:00:43
0,47370.0,145594.0,96107.0,665.55,2021-04-08 12:06:50
0,47007.0,146056.0,96270.0,666.19,2021-04-08 12:12:55
0,47043.0,146273.0,96414.0,666.76,2021-04-08 12:19:01
0,47111.0,146213.0,96437.0,667.26,2021-04-08 12:25:04
0,46837.0,146332.0,96439.0,667.83,2021-04-08 12:31:07
0,46851.0,146405.0,96581.0,668.36,2021-04-08 12:37:18
0,46979.0,146314.0,96621.0,668.93,2021-04-08 12:43:21
0,47182.0,146131.0,96474.0,669.47,2021-04-08 12:49:23
0,47715.0,145759.0,96447.0,670.06,2021-04-08 12:55:40
0,47765.0,145621.0,96386.0,670.6,2021-04-08 13:01:45
0,47380.0,146013.0,96456.0,671.17,2021-04-08 13:07:46
0,46949.0,146591.0,96551.0,671.74,2021-04-08 13:13:43
0,47145.0,146582.0,96571.0,672.31,2021-04-08 13:19:52
0,46791.0,146809.0,96487.0,672.93,2021-04-08 13:25:47
0,46976.0,146600.0,96485.0,673.49,2021-04-08 13:31:42
0,47067.0,146340.0,96444.0,674.03,2021-04-08 13:37:47
0,47114.0,146334.0,96526.0,674.62,2021-04-08 13:43:53
0,47089.0,146307.0,96371.0,675.22,2021-04-08 13:49:59
0,47053.0,146530.0,96132.0,675.82,2021-04-08 13:56:04
0,47227.0,146407.0,95906.0,676.41,2021-04-08 14:02:11
0,47094.0,146571.0,95839.0,677.01,2021-04-08 14:08:14
0,47153.0,146557.0,95867.0,677.59,2021-04-08 14:14:19
0,46594.0,146925.0,95844.0,678.16,2021-04-08 14:20:24
0,46272.0,147017.0,95647.0,678.75,2021-04-08 14:26:30
0,46195.0,147170.0,95686.0,679.35,2021-04-08 14:32:30
0,46204.0,147062.0,95608.0,679.93,2021-04-08 14:38:24
0,46237.0,146864.0,95464.0,680.53,2021-04-08 14:44:27
0,46012.0,147079.0,95427.0,681.15,2021-04-08 14:50:20
0,46049.0,147167.0,95465.0,681.71,2021-04-08 14:56:15
0,46419.0,146770.0,95473.0,682.28,2021-04-08 15:02:22
0,46343.0,146816.0,95534.0,682.81,2021-04-08 15:08:24
0,45995.0,147024.0,95623.0,683.42,2021-04-08 15:14:19
0,45849.0,147205.0,95786.0,683.98,2021-04-08 15:20:17
0,45783.0,147050.0,95734.0,684.6,2021-04-08 15:26:40
0,46272.0,146549.0,95851.0,685.2,2021-04-08 15:32:46
0,46157.0,146580.0,95990.0,685.79,2021-04-08 15:38:50
0,46548.0,145999.0,96070.0,686.33,2021-04-08 15:44:58
0,47090.0,145355.0,96200.0,686.86,2021-04-08 15:51:03
0,47115.0,145389.0,96208.0,687.47,2021-04-08 15:57:11
0,47104.0,145496.0,96285.0,688.07,2021-04-08 16:03:24
0,47150.0,145505.0,96374.0,688.64,2021-04-08 16:09:24
0,46902.0,145618.0,96502.0,689.15,2021-04-08 16:15:29
0,47331.0,145046.0,96612.0,689.75,2021-04-08 16:21:30
0,47543.0,144775.0,96511.0,690.29,2021-04-08 16:27:45
0,47257.0,145139.0,96408.0,690.88,2021-04-08 16:33:52
0,47166.0,145171.0,96256.0,691.48,2021-04-08 16:39:50
0,47164.0,145304.0,96218.0,692.08,2021-04-08 16:46:08
0,46768.0,145694.0,96078.0,692.68,2021-04-08 16:52:11
0,46586.0,145900.0,96032.0,693.29,2021-04-08 16:58:16
0,46242.0,146362.0,95920.0,693.91,2021-04-08 17:04:19
0,46342.0,146479.0,95924.0,694.52,2021-04-08 17:10:43
0,46498.0,146314.0,95866.0,695.06,2021-04-08 17:16:42
0,46358.0,146532.0,95953.0,695.64,2021-04-08 17:22:34
0,45971.0,146971.0,96033.0,696.2,2021-04-08 17:28:37
0,46300.0,146647.0,96021.0,696.77,2021-04-08 17:34:32
0,46408.0,146474.0,96057.0,697.36,2021-04-08 17:40:26
0,46665.0,146358.0,95967.0,697.93,2021-04-08 17:46:28
0,46536.0,146407.0,95948.0,698.49,2021-04-08 17:52:42
0,46387.0,146471.0,95898.0,699.06,2021-04-08 17:58:42
0,46578.0,146217.0,95713.0,699.66,2021-04-08 18:04:51
0,46667.0,146145.0,95726.0,700.12,2021-04-08 18:10:57
0,46911.0,146066.0,95792.0,700.7,2021-04-08 18:17:03
0,46544.0,146317.0,95681.0,701.32,2021-04-08 18:23:05
0,46437.0,146306.0,95715.0,701.93,2021-04-08 18:29:15
0,46732.0,146262.0,95927.0,702.51,2021-04-08 18:35:34
0,46670.0,146424.0,95978.0,703.12,2021-04-08 18:41:42
0,46771.0,146449.0,96033.0,703.72,2021-04-08 18:47:48
0,47120.0,146050.0,96099.0,704.27,2021-04-08 18:53:55
0,46713.0,146332.0,96110.0,704.85,2021-04-08 19:00:06
0,47055.0,145986.0,96288.0,705.44,2021-04-08 19:06:11
0,47570.0,145419.0,96401.0,705.94,2021-04-08 19:12:16
0,47480.0,145512.0,96611.0,706.5,2021-04-08 19:18:27
0,47055.0,145675.0,96658.0,707.08,2021-04-08 19:24:30
0,47203.0,145371.0,96700.0,707.68,2021-04-08 19:30:31
0,47713.0,144778.0,96759.0,708.25,2021-04-08 19:36:48
0,47617.0,144786.0,96854.0,708.73,2021-04-08 19:42:58
0,47413.0,145050.0,96927.0,709.27,2021-04-08 19:48:59
0,47181.0,145226.0,96969.0,709.84,2021-04-08 19:54:57
0,47128.0,145271.0,96965.0,710.4,2021-04-08 20:01:04
0,47531.0,145096.0,97011.0,710.99,2021-04-08 20:07:06
0,47186.0,145770.0,97141.0,711.58,2021-04-08 20:13:04
0,46823.0,146178.0,97140.0,712.14,2021-04-08 20:19:15
0,47093.0,146205.0,97127.0,712.69,2021-04-08 20:25:17
0,47258.0,146335.0,97070.0,713.27,2021-04-08 20:31:21
0,46729.0,146915.0,96916.0,713.85,2021-04-08 20:37:22
0,47065.0,146680.0,96823.0,714.4,2021-04-08 20:44:00
0,47329.0,146339.0,96640.0,714.98,2021-04-08 20:49:51
0,47269.0,146331.0,96492.0,715.56,2021-04-08 20:55:47
0,47339.0,146256.0,96341.0,716.06,2021-04-08 21:01:52
0,47019.0,146542.0,96166.0,716.62,2021-04-08 21:07:46
0,47083.0,146594.0,96023.0,717.18,2021-04-08 21:13:37
0,47395.0,146349.0,96038.0,717.76,2021-04-08 21:19:27
0,47342.0,146485.0,96101.0,718.28,2021-04-08 21:25:26
0,46838.0,146972.0,96077.0,718.84,2021-04-08 21:31:20
0,46865.0,147068.0,96265.0,719.39,2021-04-08 21:37:19
0,46693.0,147210.0,96277.0,719.97,2021-04-08 21:43:24
0,46579.0,147356.0,96325.0,720.55,2021-04-08 21:49:36
0,46714.0,147086.0,96356.0,721.11,2021-04-08 21:55:28
0,46900.0,146881.0,96413.0,721.67,2021-04-08 22:01:22
0,46783.0,146824.0,96417.0,722.19,2021-04-08 22:07:29
0,46949.0,146602.0,96430.0,722.76,2021-04-08 22:13:30
0,46783.0,146628.0,96473.0,723.35,2021-04-08 22:19:38
0,46707.0,146746.0,96505.0,723.92,2021-04-08 22:25:42
0,46975.0,146574.0,96528.0,724.53,2021-04-08 22:32:00
0,47103.0,146415.0,96510.0,725.08,2021-04-08 22:38:08
0,46995.0,146576.0,96637.0,725.66,2021-04-08 22:44:12
0,46956.0,146650.0,96615.0,726.23,2021-04-08 22:50:35
0,46783.0,146925.0,96599.0,726.84,2021-04-08 22:56:33
0,46527.0,147300.0,96574.0,727.36,2021-04-08 23:02:39
0,46559.0,147081.0,96439.0,727.92,2021-04-08 23:08:41
0,46546.0,147097.0,96451.0,728.55,2021-04-08 23:15:03
0,46907.0,146784.0,96505.0,729.11,2021-04-08 23:21:00
0,47472.0,146307.0,96635.0,729.68,2021-04-08 23:27:03
0,47769.0,146191.0,96765.0,730.17,2021-04-08 23:33:16
0,47676.0,146314.0,96739.0,730.78,2021-04-08 23:39:14
0,47975.0,146148.0,96646.0,731.38,2021-04-08 23:45:12
0,48229.0,145948.0,96709.0,731.96,2021-04-08 23:51:04
0,47976.0,146093.0,96641.0,732.54,2021-04-08 23:57:08
0,47742.0,146579.0,96616.0,733.09,2021-04-09 00:02:59
0,47676.0,146462.0,96445.0,733.67,2021-04-09 00:08:53
0,47263.0,146777.0,96429.0,734.22,2021-04-09 00:14:58
0,47483.0,146649.0,96385.0,734.82,2021-04-09 00:20:54
0,47487.0,146541.0,96402.0,735.37,2021-04-09 00:26:52
0,47579.0,146654.0,96438.0,735.94,2021-04-09 00:32:48
0,47888.0,146396.0,96455.0,736.45,2021-04-09 00:38:53
0,47444.0,146713.0,96391.0,737.01,2021-04-09 00:44:48
0,47071.0,146987.0,96361.0,737.56,2021-04-09 00:50:46
0,46995.0,147047.0,96310.0,738.15,2021-04-09 00:56:57
0,47087.0,146712.0,96207.0,738.81,2021-04-09 01:02:51
0,47179.0,146699.0,96343.0,739.36,2021-04-09 01:08:52
0,47213.0,146507.0,96340.0,739.97,2021-04-09 01:14:54
0,46983.0,146446.0,96308.0,740.52,2021-04-09 01:21:03
0,46567.0,146972.0,96302.0,741.1,2021-04-09 01:27:03
0,46204.0,147175.0,96337.0,741.65,2021-04-09 01:33:10
0,45932.0,147170.0,96310.0,742.22,2021-04-09 01:39:18
0,45986.0,146860.0,96379.0,742.84,2021-04-09 01:45:27
0,46170.0,146815.0,96413.0,743.39,2021-04-09 01:51:28
0,45802.0,147161.0,96393.0,744.02,2021-04-09 01:57:50
0,45506.0,147295.0,96073.0,744.65,2021-04-09 02:03:54
0,45468.0,147254.0,95719.0,745.36,2021-04-09 02:10:00
0,45754.0,146969.0,95598.0,745.98,2021-04-09 02:15:58
0,45972.0,146739.0,95627.0,746.64,2021-04-09 02:22:11
0,45758.0,147138.0,95692.0,747.2,2021-04-09 02:28:08
0,45556.0,147457.0,95860.0,747.82,2021-04-09 02:34:01
0,45516.0,147691.0,95963.0,748.39,2021-04-09 02:40:30
0,45971.0,147155.0,95938.0,748.95,2021-04-09 02:46:37
0,46470.0,146697.0,96020.0,749.55,2021-04-09 02:52:35
0,46548.0,146672.0,96115.0,750.04,2021-04-09 02:58:48
0,46421.0,146835.0,96187.0,750.66,2021-04-09 03:04:49
0,46400.0,146849.0,96313.0,751.21,2021-04-09 03:10:51
0,46285.0,146831.0,96295.0,751.75,2021-04-09 03:16:47
0,46837.0,146467.0,96401.0,752.25,2021-04-09 03:23:08
0,46903.0,146238.0,96428.0,752.83,2021-04-09 03:29:08
0,46887.0,146119.0,96356.0,753.43,2021-04-09 03:35:07
0,47021.0,145979.0,96454.0,754.01,2021-04-09 03:41:28
0,46725.0,146136.0,96441.0,754.61,2021-04-09 03:47:34
0,46922.0,145927.0,96363.0,755.19,2021-04-09 03:53:37
0,47019.0,145852.0,96399.0,755.81,2021-04-09 03:59:55
0,46937.0,145917.0,96280.0,756.37,2021-04-09 04:06:19
0,47105.0,145639.0,96222.0,756.88,2021-04-09 04:12:25
0,47182.0,145576.0,96111.0,757.45,2021-04-09 04:18:28
0,47252.0,145301.0,96031.0,757.97,2021-04-09 04:24:29
0,47611.0,144892.0,96017.0,758.52,2021-04-09 04:30:56
0,47244.0,145241.0,96022.0,759.11,2021-04-09 04:36:59
0,47041.0,145397.0,95971.0,759.74,2021-04-09 04:43:04
0,46947.0,145586.0,95986.0,760.4,2021-04-09 04:49:38
0,47158.0,145522.0,96130.0,761.04,2021-04-09 04:55:49
0,47411.0,145458.0,96324.0,761.59,2021-04-09 05:02:03
0,46997.0,145812.0,96435.0,762.21,2021-04-09 05:08:11
0,47222.0,145756.0,96489.0,762.83,2021-04-09 05:14:12
0,47118.0,146032.0,96491.0,763.38,2021-04-09 05:20:15
0,47236.0,145824.0,96464.0,763.93,2021-04-09 05:26:10
0,47138.0,146052.0,96533.0,764.49,2021-04-09 05:32:31
0,47059.0,146289.0,96579.0,765.08,2021-04-09 05:38:30
0,47625.0,145857.0,96566.0,765.65,2021-04-09 05:44:30
0,47640.0,145769.0,96566.0,766.21,2021-04-09 05:50:35
0,47376.0,145958.0,96548.0,766.78,2021-04-09 05:56:28
0,47480.0,145705.0,96531.0,767.32,2021-04-09 06:02:28
0,47232.0,145933.0,96558.0,767.9,2021-04-09 06:08:38
0,46986.0,146037.0,96637.0,768.49,2021-04-09 06:14:52
0,46434.0,146524.0,96672.0,769.09,2021-04-09 06:20:59
0,46083.0,146771.0,96550.0,769.66,2021-04-09 06:26:59
0,46048.0,146884.0,96568.0,770.25,2021-04-09 06:33:16
0,46062.0,146980.0,96684.0,770.86,2021-04-09 06:39:21
0,46172.0,146621.0,96758.0,771.48,2021-04-09 06:45:19
0,46157.0,146272.0,96839.0,772.1,2021-04-09 06:51:35
0,46360.0,146164.0,96988.0,772.71,2021-04-09 06:57:34
0,46747.0,145569.0,96922.0,773.34,2021-04-09 07:03:38
0,46628.0,145637.0,96973.0,773.96,2021-04-09 07:09:43
0,47018.0,145342.0,96993.0,774.52,2021-04-09 07:15:51
0,47144.0,145111.0,96926.0,775.11,2021-04-09 07:21:49
0,47188.0,144968.0,96886.0,775.66,2021-04-09 07:27:46
0,47438.0,145032.0,96873.0,776.23,2021-04-09 07:33:59
0,47303.0,145083.0,96845.0,776.82,2021-04-09 07:40:00
0,47201.0,145223.0,96846.0,777.4,2021-04-09 07:45:56
0,47617.0,144860.0,96800.0,777.95,2021-04-09 07:51:54
0,47664.0,144862.0,96836.0,778.49,2021-04-09 07:58:04
0,47629.0,144895.0,96840.0,779.05,2021-04-09 08:04:03
0,47321.0,145485.0,97003.0,779.65,2021-04-09 08:10:01
0,47373.0,145609.0,97056.0,780.24,2021-04-09 08:16:38
0,47174.0,145935.0,97115.0,780.84,2021-04-09 08:22:40
0,47061.0,146136.0,97114.0,781.41,2021-04-09 08:28:48
0,46955.0,146419.0,97161.0,781.97,2021-04-09 08:34:48
0,47372.0,146136.0,97234.0,782.6,2021-04-09 08:41:04
0,47529.0,146001.0,97182.0,783.16,2021-04-09 08:47:06
0,47087.0,146504.0,97005.0,783.76,2021-04-09 08:53:08
0,47177.0,146538.0,96744.0,784.37,2021-04-09 08:59:21
0,47273.0,146310.0,96442.0,784.98,2021-04-09 09:05:14
0,46970.0,146578.0,96331.0,785.54,2021-04-09 09:11:11
0,47088.0,146434.0,96231.0,786.17,2021-04-09 09:17:10
0,47164.0,146394.0,96011.0,786.78,2021-04-09 09:23:04
0,47326.0,146003.0,95875.0,787.33,2021-04-09 09:28:56
0,47106.0,146347.0,95752.0,787.92,2021-04-09 09:34:47
0,46728.0,146761.0,95676.0,788.49,2021-04-09 09:40:49
0,46375.0,147073.0,95627.0,789.1,2021-04-09 09:46:42
0,46008.0,147120.0,95492.0,789.64,2021-04-09 09:52:34
0,46177.0,146737.0,95485.0,790.21,2021-04-09 09:58:45
0,46404.0,146522.0,95487.0,790.78,2021-04-09 10:04:42
0,46527.0,146395.0,95570.0,791.32,2021-04-09 10:10:48
0,46718.0,146132.0,95781.0,791.94,2021-04-09 10:16:48
0,46636.0,146037.0,95932.0,792.57,2021-04-09 10:23:05
0,46716.0,146053.0,96180.0,793.16,2021-04-09 10:29:12
0,46998.0,145923.0,96371.0,793.73,2021-04-09 10:35:16
0,46807.0,146036.0,96332.0,794.3,2021-04-09 10:41:37
0,46836.0,146120.0,96473.0,794.86,2021-04-09 10:47:49
0,46616.0,146382.0,96540.0,795.44,2021-04-09 10:53:49
0,46891.0,146130.0,96547.0,795.97,2021-04-09 10:59:54
0,47190.0,145654.0,96458.0,796.53,2021-04-09 11:06:11
0,47232.0,145724.0,96547.0,797.11,2021-04-09 11:12:09
0,47220.0,145663.0,96492.0,797.65,2021-04-09 11:18:14
0,47029.0,145808.0,96448.0,798.22,2021-04-09 11:24:34
0,46952.0,146149.0,96564.0,798.79,2021-04-09 11:30:42
0,46854.0,146345.0,96586.0,799.38,2021-04-09 11:36:50
0,46796.0,146401.0,96608.0,799.99,2021-04-09 11:42:55
0,46775.0,146306.0,96641.0,800.59,2021-04-09 11:49:17
0,47169.0,146142.0,96745.0,801.22,2021-04-09 11:55:25
0,46862.0,146398.0,96761.0,801.86,2021-04-09 12:01:28
0,47199.0,146106.0,96845.0,802.47,2021-04-09 12:07:46
0,47653.0,145757.0,96896.0,803.03,2021-04-09 12:13:43
0,47607.0,145845.0,96903.0,803.6,2021-04-09 12:19:42
0,47521.0,146013.0,96825.0,804.18,2021-04-09 12:26:00
0,47162.0,146349.0,96525.0,804.76,2021-04-09 12:31:52
0,47241.0,146380.0,96235.0,805.4,2021-04-09 12:37:46
0,47318.0,146426.0,96000.0,805.97,2021-04-09 12:43:38
0,47275.0,146689.0,95852.0,806.52,2021-04-09 12:49:39
0,47013.0,146885.0,95734.0,807.06,2021-04-09 12:55:37
0,47075.0,146916.0,95626.0,807.63,2021-04-09 13:01:40
0,47061.0,146965.0,95672.0,808.19,2021-04-09 13:07:52
0,46911.0,147038.0,95621.0,808.78,2021-04-09 13:14:00
0,46896.0,147182.0,95618.0,809.41,2021-04-09 13:20:08
0,46850.0,147277.0,95718.0,809.94,2021-04-09 13:26:06
0,46741.0,147486.0,95807.0,810.55,2021-04-09 13:32:31
0,46524.0,147726.0,95848.0,811.06,2021-04-09 13:38:31
0,46231.0,148103.0,96033.0,811.62,2021-04-09 13:44:30
0,46494.0,147817.0,96213.0,812.24,2021-04-09 13:50:48
0,46444.0,147637.0,96292.0,812.83,2021-04-09 13:56:56
0,46362.0,147367.0,96302.0,813.41,2021-04-09 14:03:02
0,46783.0,146787.0,96349.0,814.02,2021-04-09 14:09:17
0,46627.0,146728.0,96428.0,814.6,2021-04-09 14:15:16
0,46597.0,146905.0,96598.0,815.22,2021-04-09 14:21:23
0,46418.0,147016.0,96652.0,815.72,2021-04-09 14:27:31
0,46698.0,146736.0,96745.0,816.31,2021-04-09 14:33:52
0,46773.0,146506.0,96750.0,816.84,2021-04-09 14:39:58
0,46919.0,146234.0,96794.0,817.44,2021-04-09 14:46:05
0,46805.0,146339.0,96799.0,818.02,2021-04-09 14:52:18
0,46329.0,146613.0,96736.0,818.59,2021-04-09 14:58:19
0,46798.0,146055.0,96666.0,819.16,2021-04-09 15:04:18
0,46579.0,146155.0,96740.0,819.71,2021-04-09 15:10:26
0,47042.0,145704.0,96799.0,820.29,2021-04-09 15:16:40
0,47635.0,145196.0,96978.0,820.82,2021-04-09 15:22:46
0,47768.0,145086.0,96920.0,821.32,2021-04-09 15:28:47
0,47554.0,145363.0,96948.0,821.86,2021-04-09 15:34:52
0,47466.0,145500.0,96999.0,822.42,2021-04-09 15:41:05
0,47376.0,145655.0,97069.0,822.94,2021-04-09 15:47:05
0,47152.0,145953.0,97196.0,823.53,2021-04-09 15:53:05
0,46861.0,146269.0,97255.0,824.06,2021-04-09 15:59:23
0,46148.0,146940.0,97216.0,824.59,2021-04-09 16:05:28
0,46181.0,146831.0,97089.0,825.17,2021-04-09 16:11:32
0,46510.0,146471.0,96978.0,825.72,2021-04-09 16:17:35
0,46590.0,146370.0,96880.0,826.32,2021-04-09 16:24:26
0,46949.0,146054.0,96776.0,826.88,2021-04-09 16:30:30
0,47393.0,145846.0,96802.0,827.45,2021-04-09 16:36:35
0,47141.0,146254.0,96715.0,827.94,2021-04-09 16:42:39
0,47088.0,146547.0,96762.0,828.5,2021-04-09 16:48:52
0,47423.0,146330.0,96796.0,829.06,2021-04-09 16:55:04
0,47087.0,146845.0,96785.0,829.63,2021-04-09 17:01:08
0,46992.0,146651.0,96638.0,830.22,2021-04-09 17:07:34
0,47280.0,146149.0,96394.0,830.81,2021-04-09 17:13:35
0,47447.0,145873.0,96162.0,831.37,2021-04-09 17:19:33
0,47426.0,146050.0,96141.0,831.93,2021-04-09 17:25:31
0,47363.0,146012.0,95949.0,832.48,2021-04-09 17:31:38
0,47246.0,145902.0,95805.0,833.04,2021-04-09 17:37:39
0,47192.0,145859.0,95757.0,833.62,2021-04-09 17:43:30
0,47140.0,145902.0,95655.0,834.18,2021-04-09 17:49:34
0,47102.0,146024.0,95542.0,834.77,2021-04-09 17:55:28
0,47372.0,145669.0,95468.0,835.3,2021-04-09 18:01:24
0,47229.0,145676.0,95326.0,835.9,2021-04-09 18:07:21
0,46993.0,145905.0,95193.0,836.52,2021-04-09 18:13:29
0,47057.0,145875.0,95049.0,837.09,2021-04-09 18:19:17
0,46429.0,146424.0,94947.0,837.61,2021-04-09 18:25:07
0,46372.0,146489.0,94968.0,838.18,2021-04-09 18:31:07
0,46608.0,146114.0,95015.0,838.78,2021-04-09 18:36:57
0,47091.0,145819.0,95128.0,839.34,2021-04-09 18:42:47
0,46925.0,146016.0,95219.0,839.92,2021-04-09 18:48:50
0,46776.0,146359.0,95435.0,840.46,2021-04-09 18:55:09
0,46997.0,146304.0,95542.0,841.05,2021-04-09 19:01:08
0,47118.0,146379.0,95536.0,841.58,2021-04-09 19:07:09
0,47278.0,146228.0,95606.0,842.17,2021-04-09 19:13:20
0,47557.0,146378.0,95915.0,842.77,2021-04-09 19:19:24
0,47081.0,146930.0,96062.0,843.31,2021-04-09 19:25:36
0,46746.0,147296.0,96114.0,843.82,2021-04-09 19:31:37
0,46731.0,147322.0,96204.0,844.37,2021-04-09 19:37:52
0,46842.0,147323.0,96337.0,844.95,2021-04-09 19:43:53
0,46202.0,147824.0,96397.0,845.57,2021-04-09 19:50:03
0,46275.0,147943.0,96480.0,846.14,2021-04-09 19:56:25
0,46440.0,147656.0,96451.0,846.66,2021-04-09 20:02:31
0,46435.0,147602.0,96503.0,847.27,2021-04-09 20:08:30
0,46426.0,147719.0,96585.0,847.85,2021-04-09 20:14:27
0,46930.0,147183.0,96558.0,848.4,2021-04-09 20:21:20
0,46891.0,147211.0,96521.0,848.98,2021-04-09 20:27:22
0,47350.0,146598.0,96328.0,849.57,2021-04-09 20:33:20
0,47675.0,146175.0,96368.0,850.14,2021-04-09 20:39:27
0,47594.0,146346.0,96384.0,850.7,2021-04-09 20:45:29
0,47775.0,146257.0,96316.0,851.28,2021-04-09 20:51:20
0,47513.0,146557.0,96280.0,851.84,2021-04-09 20:57:18
0,47288.0,146562.0,96167.0,852.39,2021-04-09 21:03:32
0,46942.0,146601.0,96108.0,852.99,2021-04-09 21:09:33
0,47251.0,146231.0,96121.0,853.54,2021-04-09 21:15:27
0,47015.0,146389.0,96115.0,854.11,2021-04-09 21:21:46
0,46731.0,146483.0,96083.0,854.66,2021-04-09 21:27:40
0,46886.0,146197.0,96074.0,855.22,2021-04-09 21:33:45
0,47002.0,146092.0,96094.0,855.85,2021-04-09 21:39:44
0,46805.0,146297.0,96118.0,856.42,2021-04-09 21:46:01
0,46422.0,146535.0,96119.0,857.06,2021-04-09 21:51:59
0,46405.0,146711.0,96151.0,857.64,2021-04-09 21:57:57
0,46316.0,146763.0,96083.0,858.25,2021-04-09 22:04:01
0,46867.0,146431.0,96128.0,858.88,2021-04-09 22:09:53
0,46839.0,146551.0,96119.0,859.48,2021-04-09 22:15:46
0,46730.0,146628.0,96182.0,860.0,2021-04-09 22:21:56
0,47077.0,146333.0,96223.0,860.56,2021-04-09 22:27:49
0,46772.0,146464.0,96130.0,861.12,2021-04-09 22:33:47
0,46618.0,146721.0,96152.0,861.66,2021-04-09 22:39:53
0,46548.0,146746.0,96103.0,862.24,2021-04-09 22:46:12
0,46354.0,147019.0,96217.0,862.8,2021-04-09 22:52:15
0,46292.0,147061.0,96279.0,863.36,2021-04-09 22:58:19
0,46584.0,146927.0,96423.0,863.96,2021-04-09 23:04:28
0,46799.0,146645.0,96381.0,864.54,2021-04-09 23:10:47
0,47086.0,146333.0,96361.0,865.11,2021-04-09 23:16:51
0,46619.0,146712.0,96333.0,865.65,2021-04-09 23:22:52
0,47023.0,146181.0,96428.0,866.23,2021-04-09 23:29:03
0,46988.0,146190.0,96538.0,866.76,2021-04-09 23:35:04
0,46775.0,146461.0,96533.0,867.34,2021-04-09 23:41:05
0,46826.0,146670.0,96587.0,867.91,2021-04-09 23:47:03
0,47085.0,146495.0,96404.0,868.49,2021-04-09 23:53:11
0,47044.0,146622.0,96280.0,869.07,2021-04-09 23:59:11
0,47027.0,146532.0,96085.0,869.63,2021-04-10 00:05:20
0,47015.0,146450.0,95914.0,870.21,2021-04-10 00:11:40
0,47195.0,146402.0,95842.0,870.79,2021-04-10 00:17:38
0,47165.0,146447.0,95823.0,871.37,2021-04-10 00:23:33
0,47052.0,146677.0,95843.0,871.92,2021-04-10 00:29:45
0,46802.0,146693.0,95823.0,872.51,2021-04-10 00:36:08
0,46998.0,146530.0,95932.0,873.13,2021-04-10 00:42:16
0,47084.0,146304.0,95967.0,873.8,2021-04-10 00:48:31
0,47017.0,146251.0,95975.0,874.43,2021-04-10 00:54:38
0,47310.0,145999.0,95991.0,875.06,2021-04-10 01:00:35
0,46800.0,146600.0,95906.0,875.72,2021-04-10 01:06:28
0,46588.0,146714.0,95885.0,876.33,2021-04-10 01:12:35
0,46510.0,146855.0,95985.0,876.92,2021-04-10 01:18:32
0,46284.0,147025.0,96031.0,877.48,2021-04-10 01:24:37
0,46381.0,146716.0,95874.0,878.01,2021-04-10 01:30:45
0,46755.0,146435.0,95871.0,878.55,2021-04-10 01:36:41
0,46662.0,146597.0,95699.0,879.15,2021-04-10 01:42:39
0,46962.0,146408.0,95712.0,879.68,2021-04-10 01:48:38
0,47089.0,146371.0,95827.0,880.17,2021-04-10 01:54:43
0,46805.0,146584.0,95854.0,880.72,2021-04-10 02:00:41
0,46688.0,146639.0,95923.0,881.25,2021-04-10 02:06:37
0,46752.0,146448.0,96020.0,881.84,2021-04-10 02:12:45
0,46649.0,146610.0,96187.0,882.4,2021-04-10 02:18:55
0,46853.0,146572.0,96439.0,882.98,2021-04-10 02:24:55
0,47267.0,146147.0,96506.0,883.56,2021-04-10 02:30:57
0,47323.0,146073.0,96709.0,884.13,2021-04-10 02:37:10
0,47198.0,146151.0,96795.0,884.72,2021-04-10 02:43:10
0,47094.0,146006.0,96747.0,885.24,2021-04-10 02:49:11
0,47537.0,145646.0,96731.0,885.8,2021-04-10 02:55:15
0,47554.0,145585.0,96694.0,886.38,2021-04-10 03:01:32
0,47338.0,145787.0,96568.0,887.01,2021-04-10 03:07:38
0,47219.0,145890.0,96491.0,887.57,2021-04-10 03:13:47
0,47402.0,145625.0,96479.0,888.17,2021-04-10 03:20:02
0,47148.0,145864.0,96422.0,888.75,2021-04-10 03:26:11
0,46726.0,146302.0,96387.0,889.33,2021-04-10 03:32:16
0,46660.0,146212.0,96288.0,889.88,2021-04-10 03:38:23
0,46681.0,146173.0,96167.0,890.47,2021-04-10 03:44:35
0,46804.0,146084.0,96260.0,891.06,2021-04-10 03:50:36
0,47128.0,145915.0,96289.0,891.63,2021-04-10 03:56:38
0,47327.0,145786.0,96321.0,892.26,2021-04-10 04:02:47
0,47391.0,145620.0,96264.0,892.9,2021-04-10 04:08:37
0,47651.0,145510.0,96302.0,893.54,2021-04-10 04:14:34
